shift_id,driver_id,shift_date,hours_online,trips_completed
14432,18153,12/5/2025,2.6,17
14433,14746,11/15/2025,8.4,21
14434,23104,1/2/2026,6.6,12
14435,4532,1/9/2026,9.4,9
14436,12081,12/23/2025,5.5,8
14437,14284,12/9/2025,10,11
14438,34561,11/30/2025,7.8,8
14439,12519,12/30/2025,10,15
14440,38012,12/20/2025,3.6,18
14441,5621,11/30/2025,2,1
14442,34857,1/1/2026,3.3,0
14443,41455,1/3/2026,3.1,1
14444,44083,12/18/2025,1.7,1
14445,9662,12/17/2025,8.2,4
14446,20824,1/2/2026,1.2,23
14447,22892,12/14/2025,6.7,1
14448,38362,12/25/2025,7.6,12
14449,945,12/18/2025,7.8,5
14450,7678,1/6/2026,7.7,19
14451,36622,1/7/2026,8.3,9
14452,23375,12/20/2025,8.7,17
14453,22816,11/27/2025,5.1,19
14454,25544,12/23/2025,7.9,3
14455,21575,11/21/2025,5.9,2
14456,42356,11/25/2025,8,6
14457,8795,12/12/2025,8.1,2
14458,31038,11/14/2025,9.3,15
14459,41172,1/7/2026,3.5,11
14460,6809,1/3/2026,6.2,0
14461,42715,11/28/2025,5.4,21
14462,32671,12/31/2025,5.9,10
14463,6435,11/22/2025,7.4,12
14464,43051,12/10/2025,10.3,0
14465,7043,12/21/2025,5.5,6
14466,22598,1/4/2026,10.1,0
14467,34026,12/1/2025,3.4,14
14468,27417,12/3/2025,10.3,24
14469,12206,11/17/2025,4.9,11
14470,40135,12/7/2025,1.7,14
14471,41831,1/7/2026,6.3,0
14472,26021,11/30/2025,5.2,14
14473,19717,1/6/2026,6.5,22
14474,14357,12/19/2025,9.2,19
14475,11704,12/30/2025,4,16
14476,15103,12/27/2025,6.9,16
14477,18429,11/23/2025,3.3,11
14478,44098,12/23/2025,1.1,7
14479,27549,12/29/2025,7.7,5
14480,32317,11/16/2025,3.9,22
14481,36347,1/5/2026,8.6,24
14482,23718,11/24/2025,1.5,9
14483,27051,12/8/2025,5.4,17
14484,47612,1/5/2026,1.1,2
14485,20062,12/10/2025,5.1,22
14486,12113,12/13/2025,10.7,11
14487,37052,1/8/2026,7,12
14488,44757,11/19/2025,2.5,6
14489,40135,1/9/2026,6.2,11
14490,20603,12/3/2025,2.1,23
14491,45813,12/20/2025,7.4,1
14492,21027,1/6/2026,9.1,18
14493,33488,11/20/2025,2.7,3
14494,12602,12/27/2025,2,6
14495,241,12/17/2025,3.5,17
14496,43072,11/15/2025,5.2,10
14497,23260,12/28/2025,8.2,19
14498,14242,11/27/2025,2,17
14499,2503,12/10/2025,2.2,22
14500,41569,12/16/2025,4.9,23
14501,12445,12/14/2025,9.6,22
14502,30498,12/7/2025,5.7,17
14503,18419,12/6/2025,3.1,3
14504,35918,12/4/2025,6.9,11
14505,30140,1/1/2026,8.2,6
14506,45785,12/31/2025,2.1,21
14507,49511,12/11/2025,5.1,5
14508,2933,1/2/2026,2.7,4
14509,18230,12/22/2025,2,18
14510,11477,1/2/2026,2.4,0
14511,11655,12/12/2025,1.4,22
14512,40240,11/22/2025,10,6
14513,31967,1/2/2026,6.4,3
14514,35357,1/13/2026,4.8,0
14515,5903,1/8/2026,2.8,10
14516,25945,12/29/2025,2.1,1
14517,40025,12/23/2025,1.4,21
14518,39617,11/15/2025,3.2,16
14519,11249,12/18/2025,8.2,24
14520,41018,12/8/2025,1.7,22
14521,48352,12/23/2025,6,24
14522,44684,12/19/2025,6,0
14523,24842,1/2/2026,3.3,17
14524,49776,12/1/2025,2.9,23
14525,37429,12/9/2025,2.6,16
14526,15911,12/7/2025,1.8,8
14527,22482,12/31/2025,10.4,9
14528,26901,12/16/2025,1.3,21
14529,44373,1/12/2026,1.5,25
14530,28948,11/15/2025,1.7,1
14531,11096,12/10/2025,5.3,14
14532,26481,12/25/2025,9.4,5
14533,39741,12/30/2025,3.1,19
14534,17484,12/25/2025,5.4,21
14535,45356,12/9/2025,8.7,9
14536,9716,12/14/2025,8.4,17
14537,43870,12/13/2025,5.6,22
14538,13968,12/26/2025,7.4,10
14539,32559,11/27/2025,3.4,14
14540,33125,12/6/2025,9.1,5
14541,49091,11/29/2025,5.3,17
14542,29907,11/19/2025,1.5,8
14543,3515,12/20/2025,10.2,6
14544,48388,12/23/2025,6.9,0
14545,12300,12/25/2025,5.5,25
14546,47374,12/30/2025,8,1
14547,32243,11/15/2025,2.4,10
14548,28237,12/25/2025,8.6,18
14549,6972,12/17/2025,10.6,18
14550,7505,12/7/2025,2.9,3
14551,44042,12/25/2025,7.5,17
14552,10258,11/18/2025,10.7,11
14553,24967,1/7/2026,2.3,9
14554,34883,1/8/2026,3.4,13
14555,9681,11/30/2025,4,4
14556,41872,1/2/2026,6,20
14557,46247,12/20/2025,3.2,15
14558,29014,1/1/2026,3.5,19
14559,33330,12/22/2025,1.5,8
14560,15318,11/19/2025,10.8,2
14561,48950,11/18/2025,9.3,10
14562,35320,11/19/2025,1.5,16
14563,3188,12/18/2025,10.9,22
14564,1020,12/16/2025,10.8,5
14565,13211,12/6/2025,6.7,1
14566,28501,11/21/2025,1.3,0
14567,36720,11/22/2025,2.6,8
14568,21364,11/24/2025,4.6,21
14569,29558,12/1/2025,6.4,3
14570,515,11/19/2025,8.1,2
14571,16925,12/12/2025,9.3,6
14572,4630,11/23/2025,1.8,3
14573,6761,12/24/2025,6.8,21
14574,43895,11/14/2025,7.3,8
14575,32100,12/27/2025,3.8,19
14576,20577,12/4/2025,2.9,16
14577,34614,11/30/2025,1.9,13
14578,8712,11/29/2025,1.7,24
14579,49213,1/10/2026,9.3,18
14580,25007,11/26/2025,1.1,16
14581,44257,12/6/2025,8.4,4
14582,38053,12/20/2025,9.9,10
14583,20169,12/6/2025,5.1,25
14584,30549,11/20/2025,9.5,0
14585,22412,11/20/2025,5.3,20
14586,2615,1/6/2026,7.3,5
14587,41033,12/10/2025,7.8,7
14588,24831,11/17/2025,9.7,13
14589,26144,11/29/2025,4.9,23
14590,9699,12/29/2025,10.7,3
14591,6544,12/17/2025,5.8,6
14592,25242,11/30/2025,3.3,16
14593,11644,12/1/2025,5.8,7
14594,5713,11/18/2025,2.2,25
14595,26178,12/8/2025,9.8,23
14596,41567,12/21/2025,7.3,17
14597,33899,1/11/2026,3.4,5
14598,24163,1/6/2026,5,13
14599,43426,12/8/2025,2.6,3
14600,13906,11/18/2025,5.7,11
14601,44133,12/9/2025,5.5,23
14602,3007,11/19/2025,1.4,12
14603,26973,11/26/2025,7.4,11
14604,3517,12/7/2025,6.5,9
14605,8377,1/9/2026,8,21
14606,6263,1/5/2026,7.7,5
14607,31005,12/6/2025,2.2,20
14608,38458,12/25/2025,4.5,15
14609,43686,12/3/2025,6.9,24
14610,34782,12/13/2025,3.8,5
14611,2039,12/8/2025,7.4,20
14612,4274,1/11/2026,9.7,25
14613,18125,12/14/2025,10.8,1
14614,242,12/14/2025,4.4,8
14615,41306,11/18/2025,1.8,17
14616,22323,11/17/2025,3.9,22
14617,36891,12/20/2025,9.8,4
14618,14551,12/10/2025,8.9,10
14619,15023,12/29/2025,1.2,13
14620,24831,12/15/2025,3.8,9
14621,39738,11/20/2025,7.3,13
14622,14131,12/26/2025,10.6,24
14623,39667,12/27/2025,3.2,18
14624,16254,12/17/2025,8,3
14625,14169,12/20/2025,10.8,19
14626,44803,11/30/2025,1.1,4
14627,5752,12/31/2025,3.6,8
14628,5117,1/8/2026,5.3,4
14629,34824,12/22/2025,10.7,4
14630,28413,12/6/2025,7.5,3
14631,41556,12/5/2025,5.8,1
14632,49143,12/25/2025,9.6,21
14633,21916,12/8/2025,5.5,23
14634,16691,11/16/2025,7.6,8
14635,7747,12/11/2025,9.3,16
14636,29195,12/12/2025,7,20
14637,20643,12/4/2025,6.4,20
14638,11394,12/7/2025,9.2,23
14639,4900,11/21/2025,1.4,5
14640,4305,11/26/2025,9.3,3
14641,39045,12/15/2025,3,15
14642,42288,12/7/2025,9.1,10
14643,18557,12/12/2025,8,24
14644,906,12/13/2025,2.4,22
14645,44006,12/20/2025,7.9,8
14646,46136,12/7/2025,6,17
14647,20646,11/17/2025,1.2,25
14648,4282,12/3/2025,10,16
14649,3746,11/14/2025,6.9,0
14650,30558,12/7/2025,7.6,15
14651,41839,11/15/2025,2.1,25
14652,49191,11/27/2025,6.2,11
14653,30487,12/23/2025,8.5,22
14654,36353,12/2/2025,4.1,6
14655,26736,11/14/2025,10.6,13
14656,49639,12/12/2025,7.3,17
14657,18796,12/16/2025,6.6,25
14658,30648,11/22/2025,3.5,14
14659,32649,12/7/2025,3.8,17
14660,14873,12/26/2025,9.7,20
14661,43526,11/23/2025,5.3,11
14662,21152,12/24/2025,10.3,3
14663,33188,1/6/2026,10.3,9
14664,19782,11/30/2025,6.7,8
14665,26232,12/15/2025,9.3,19
14666,28662,1/6/2026,1,12
14667,39866,12/1/2025,8.9,25
14668,33133,12/27/2025,5.6,7
14669,501,1/12/2026,6.2,0
14670,40993,11/28/2025,7.8,19
14671,8487,12/6/2025,2,11
14672,6294,12/13/2025,1.6,12
14673,4698,11/25/2025,2.3,13
14674,46534,11/28/2025,1.2,17
14675,2226,11/17/2025,1.1,4
14676,38465,1/3/2026,6.2,9
14677,5316,12/25/2025,10.3,15
14678,9753,12/10/2025,6.5,0
14679,39985,12/21/2025,2.7,9
14680,11809,11/18/2025,9.5,14
14681,5310,12/13/2025,7.7,14
14682,4136,1/6/2026,3.8,6
14683,16878,12/3/2025,7.6,24
14684,31337,11/29/2025,4.2,6
14685,19611,12/23/2025,7.1,22
14686,10290,12/29/2025,8.8,11
14687,43484,12/25/2025,2.3,8
14688,9914,12/22/2025,4.2,25
14689,4334,1/8/2026,7.6,1
14690,18252,12/20/2025,4.8,15
14691,11927,11/25/2025,4.7,7
14692,8341,1/1/2026,5.3,16
14693,7123,12/29/2025,1.1,11
14694,43365,1/1/2026,9.1,25
14695,9726,12/24/2025,1.3,17
14696,24104,1/6/2026,7.2,10
14697,13517,1/3/2026,5.7,3
14698,24560,12/12/2025,4.3,23
14699,16913,12/21/2025,10.8,18
14700,20081,12/17/2025,5.6,20
14701,48306,11/16/2025,1.4,25
14702,22330,11/24/2025,4,15
14703,37958,1/1/2026,9.7,14
14704,46291,11/15/2025,10.3,5
14705,1376,1/11/2026,7.3,5
14706,21241,1/7/2026,6.6,22
14707,37647,11/25/2025,9,0
14708,33552,12/29/2025,10,4
14709,34757,1/4/2026,7.4,8
14710,18451,1/4/2026,4.5,0
14711,19295,11/14/2025,8.8,0
14712,27870,11/18/2025,8.7,22
14713,41277,12/30/2025,10.3,24
14714,45358,12/14/2025,3.8,2
14715,4382,12/19/2025,2.3,5
14716,38271,1/13/2026,8.6,22
14717,15519,11/28/2025,6.4,22
14718,24249,1/5/2026,4.4,15
14719,45048,12/31/2025,1.5,12
14720,38860,12/3/2025,1.5,0
14721,14617,11/25/2025,2.9,14
14722,5631,11/20/2025,7.1,6
14723,24736,12/16/2025,7.9,13
14724,47928,1/8/2026,1.7,8
14725,29849,12/28/2025,8.9,2
14726,14746,1/2/2026,9.7,23
14727,27731,11/17/2025,8.1,0
14728,3115,1/5/2026,1.4,13
14729,9935,11/20/2025,6.7,0
14730,7754,12/16/2025,4.4,23
14731,35330,1/6/2026,10.2,17
14732,11790,12/29/2025,6.7,8
14733,23503,1/6/2026,1.6,11
14734,48998,11/16/2025,8.7,2
14735,34945,1/2/2026,8.9,23
14736,30129,1/2/2026,9.7,3
14737,21264,1/10/2026,4.6,11
14738,20862,12/23/2025,2.5,0
14739,8581,11/15/2025,2.1,0
14740,12651,12/30/2025,10.8,24
14741,8112,12/31/2025,9.3,17
14742,16797,12/24/2025,2.5,10
14743,48809,12/1/2025,3.3,3
14744,26427,11/23/2025,10,18
14745,11557,12/29/2025,8.5,20
14746,46311,11/17/2025,7.6,9
14747,33590,11/27/2025,10.5,24
14748,40549,11/16/2025,9.8,2
14749,35731,1/10/2026,1.5,22
14750,47922,1/10/2026,10.5,22
14751,26169,11/29/2025,4.8,0
14752,32060,11/14/2025,3.2,19
14753,19491,12/24/2025,10.7,22
14754,12379,12/13/2025,7.1,2
14755,2577,11/17/2025,10.1,1
14756,44034,12/6/2025,10.6,0
14757,23112,1/12/2026,8.7,24
14758,13831,12/15/2025,6.4,0
14759,47254,12/24/2025,4.6,20
14760,40208,12/5/2025,2.1,24
14761,484,12/3/2025,8.3,15
14762,31033,12/10/2025,1.6,13
14763,46810,11/26/2025,6.6,11
14764,23234,11/27/2025,2.7,11
14765,22792,1/4/2026,9.7,23
14766,14164,12/14/2025,2.9,5
14767,2977,12/13/2025,8,14
14768,20397,12/19/2025,2.5,25
14769,5241,1/1/2026,10.7,17
14770,15395,1/9/2026,5.2,17
14771,28466,12/20/2025,8,21
14772,41480,11/14/2025,2.2,20
14773,548,1/13/2026,10.2,16
14774,2947,12/18/2025,6.9,23
14775,33597,12/29/2025,3.3,24
14776,28344,12/15/2025,5.1,23
14777,11641,11/19/2025,3.7,0
14778,19036,12/2/2025,8.7,13
14779,7372,11/28/2025,10.4,22
14780,44744,11/15/2025,7.3,4
14781,41301,12/3/2025,8.8,9
14782,21886,12/5/2025,7.3,0
14783,43905,1/13/2026,9.8,0
14784,47931,12/17/2025,9.4,8
14785,38299,12/3/2025,5.5,9
14786,20728,12/8/2025,6.8,11
14787,14076,12/3/2025,2.4,11
14788,40652,1/10/2026,4.9,2
14789,18037,1/6/2026,5.4,22
14790,20618,1/13/2026,3.1,8
14791,32657,12/28/2025,1.7,13
14792,23321,12/5/2025,9.2,18
14793,30612,11/18/2025,3.3,25
14794,40797,12/23/2025,10.8,13
14795,23187,12/24/2025,8.6,6
14796,1329,12/22/2025,1.6,22
14797,20812,1/1/2026,3.1,10
14798,6316,12/11/2025,9.1,2
14799,36439,12/6/2025,8.2,15
14800,1721,11/14/2025,5.3,18
14801,22613,12/16/2025,10.6,10
14802,37700,12/31/2025,3.1,22
14803,33432,12/5/2025,2,9
14804,16829,12/25/2025,4.9,24
14805,5412,1/2/2026,4.6,2
14806,27524,11/22/2025,10.2,25
14807,652,11/20/2025,2.4,12
14808,19796,12/24/2025,1.5,11
14809,40461,12/5/2025,8.7,19
14810,45964,11/30/2025,6.8,0
14811,23377,11/23/2025,10.6,6
14812,38419,1/12/2026,1.1,7
14813,33743,12/8/2025,7.3,21
14814,9607,1/3/2026,8.1,12
14815,2828,12/9/2025,4,7
14816,29253,11/18/2025,2.7,4
14817,25872,12/16/2025,7.8,2
14818,29117,12/30/2025,6.5,23
14819,14252,11/27/2025,2.9,1
14820,13460,11/21/2025,1.4,3
14821,40519,12/8/2025,5.4,22
14822,21698,1/5/2026,7.1,11
14823,15954,11/28/2025,2.7,22
14824,19595,12/19/2025,7.2,6
14825,20325,12/22/2025,6.3,12
14826,33745,1/13/2026,5.6,6
14827,33834,1/12/2026,2.2,18
14828,26155,12/27/2025,8.6,10
14829,23308,12/14/2025,6.6,6
14830,17524,11/27/2025,5.5,25
14831,12020,11/20/2025,4.1,23
14832,8547,12/7/2025,6.5,25
14833,13352,1/13/2026,8.6,23
14834,43310,1/9/2026,10.1,6
14835,37826,12/7/2025,1.4,13
14836,20914,12/7/2025,10.3,16
14837,15531,11/24/2025,6.1,9
14838,4995,11/17/2025,5.6,23
14839,18465,12/18/2025,8.1,1
14840,33177,11/27/2025,10.9,19
14841,20750,1/12/2026,4.5,19
14842,42858,12/2/2025,3,15
14843,7673,12/31/2025,9.9,20
14844,47602,12/20/2025,5.5,22
14845,14454,1/7/2026,3.7,1
14846,11943,12/19/2025,5,11
14847,2735,1/6/2026,7.3,1
14848,37207,12/28/2025,7.7,19
14849,21009,12/12/2025,6.5,15
14850,18253,12/25/2025,1.1,20
14851,6279,11/18/2025,1.7,3
14852,30420,12/8/2025,5.2,18
14853,48767,12/17/2025,7.5,10
14854,27881,12/5/2025,4.6,3
14855,22634,12/31/2025,1.1,7
14856,12529,11/24/2025,5.5,20
14857,40800,1/2/2026,1.8,22
14858,26064,12/22/2025,4,23
14859,35551,11/22/2025,1.5,6
14860,24676,12/9/2025,1.2,2
14861,32809,12/18/2025,7.6,10
14862,14182,12/20/2025,2.4,13
14863,42673,12/21/2025,6.9,2
14864,15423,12/2/2025,7.3,18
14865,42833,11/23/2025,1.6,6
14866,32748,1/4/2026,3.8,4
14867,2220,12/14/2025,10.9,11
14868,38215,11/25/2025,6.4,14
14869,17013,11/16/2025,9,3
14870,37544,11/15/2025,4.7,3
14871,29104,12/14/2025,9.7,14
14872,40509,12/9/2025,10.8,16
14873,31907,11/15/2025,9.2,22
14874,34253,11/18/2025,7.4,15
14875,10890,12/22/2025,8.1,4
14876,6750,12/2/2025,5.4,17
14877,6636,11/18/2025,8.7,6
14878,44141,11/22/2025,6.8,5
14879,48849,1/9/2026,6.2,1
14880,47907,11/20/2025,2.8,5
14881,7466,11/25/2025,3.3,24
14882,29678,12/4/2025,7.6,14
14883,15760,12/18/2025,8,3
14884,24871,11/18/2025,6.6,0
14885,33358,1/5/2026,4.6,12
14886,4323,11/16/2025,9.6,13
14887,9993,11/20/2025,10.3,12
14888,1642,11/15/2025,10.4,8
14889,3496,12/14/2025,4.4,5
14890,35119,1/3/2026,7.9,0
14891,24959,12/27/2025,1.1,2
14892,46964,12/28/2025,6.9,14
14893,26798,12/6/2025,5.2,22
14894,20268,12/14/2025,1.9,13
14895,44068,11/28/2025,10.3,18
14896,39786,1/8/2026,4.2,2
14897,19067,11/25/2025,5.5,12
14898,36340,12/3/2025,3.7,14
14899,13936,1/9/2026,1.6,3
14900,34828,12/4/2025,5.8,25
14901,45539,12/30/2025,1.6,5
14902,1455,12/7/2025,6.9,22
14903,42802,1/10/2026,10.4,12
14904,9349,12/5/2025,7.8,0
14905,5353,12/21/2025,9.7,19
14906,41393,11/17/2025,9.1,13
14907,16863,11/21/2025,1,7
14908,41225,1/3/2026,6,8
14909,39723,12/15/2025,6.8,20
14910,25345,1/7/2026,9,2
14911,24527,11/21/2025,1.1,1
14912,11431,12/9/2025,4.1,13
14913,37444,12/21/2025,10.1,4
14914,6833,12/15/2025,6.4,10
14915,27491,12/7/2025,10.3,13
14916,31124,1/12/2026,1.1,8
14917,29783,12/10/2025,9.4,14
14918,13152,12/7/2025,5.1,22
14919,17965,12/21/2025,6.5,8
14920,14632,1/10/2026,10.4,19
14921,11764,11/21/2025,1.7,18
14922,23645,12/9/2025,4.2,9
14923,3393,1/13/2026,2,14
14924,4911,12/2/2025,3.6,17
14925,48388,12/20/2025,9.8,6
14926,13091,12/10/2025,9.1,9
14927,13551,12/11/2025,8.7,17
14928,7240,1/12/2026,5.1,19
14929,22439,11/26/2025,3.2,25
14930,11531,1/11/2026,4.1,10
14931,30060,1/5/2026,2.3,1
14932,308,1/5/2026,7.2,20
14933,5170,1/12/2026,2.5,21
14934,45984,12/14/2025,1.7,2
14935,45026,1/3/2026,11,17
14936,21198,1/13/2026,3.8,13
14937,32399,11/23/2025,5.5,2
14938,32671,11/14/2025,8.5,0
14939,13775,12/17/2025,7.1,9
14940,12260,12/31/2025,3.5,7
14941,46301,12/18/2025,8.1,22
14942,30593,12/13/2025,7.4,1
14943,26464,12/31/2025,5.7,3
14944,23357,12/13/2025,3,22
14945,17572,11/25/2025,8.8,24
14946,48619,1/8/2026,4.2,8
14947,34726,12/18/2025,8.3,7
14948,32562,1/8/2026,1.2,18
14949,43495,1/7/2026,1.6,3
14950,18596,1/11/2026,6,19
14951,32450,12/1/2025,4.2,0
14952,32030,12/13/2025,3.2,2
14953,24962,12/20/2025,9.5,18
14954,6432,11/17/2025,8.5,21
14955,4293,12/25/2025,9.7,6
14956,23461,12/29/2025,2.1,15
14957,9497,12/12/2025,6.9,22
14958,31547,12/24/2025,6.4,11
14959,21592,12/14/2025,8.2,1
14960,29344,1/1/2026,6.9,3
14961,47945,12/31/2025,5.8,12
14962,2698,12/2/2025,8.1,4
14963,32961,12/28/2025,2.6,5
14964,2012,1/2/2026,8.3,6
14965,49641,12/7/2025,9.8,9
14966,4737,1/9/2026,3.6,9
14967,16067,1/13/2026,6.2,21
14968,2407,1/8/2026,5.1,16
14969,34600,12/5/2025,5.7,19
14970,36573,1/13/2026,3,0
14971,27799,12/30/2025,6.2,16
14972,24436,1/5/2026,9.8,16
14973,21537,12/8/2025,2.3,17
14974,5325,1/7/2026,2.6,1
14975,12397,12/5/2025,9.2,18
14976,8795,12/8/2025,4.7,25
14977,7398,11/27/2025,2.9,2
14978,25467,11/24/2025,9.8,5
14979,952,12/23/2025,8,11
14980,22233,12/27/2025,1.3,11
14981,37460,1/11/2026,7.6,6
14982,4612,12/16/2025,5.7,25
14983,11147,12/26/2025,3.2,15
14984,24362,12/23/2025,6.1,8
14985,35062,11/30/2025,9.8,10
14986,19515,11/27/2025,1.6,15
14987,33100,12/21/2025,4.1,24
14988,4322,1/3/2026,1.6,17
14989,6519,1/8/2026,2.6,22
14990,46865,12/1/2025,10.2,2
14991,15746,12/21/2025,9.5,23
14992,43893,12/21/2025,6.2,8
14993,9929,11/29/2025,6,18
14994,13466,1/1/2026,4.7,23
14995,48308,11/26/2025,9.2,6
14996,1951,12/6/2025,1.7,6
14997,26162,12/3/2025,1.8,18
14998,19551,12/4/2025,9.5,11
14999,13114,1/4/2026,3.8,21
15000,17590,1/5/2026,3,18
15001,46623,1/5/2026,7.7,6
15002,17110,12/2/2025,4.2,0
15003,19239,12/23/2025,1.7,2
15004,45646,1/1/2026,8.4,9
15005,45097,11/21/2025,6.2,16
15006,42375,11/24/2025,8.9,8
15007,11311,12/22/2025,10.5,14
15008,18919,1/11/2026,10.7,3
15009,30369,11/19/2025,3.2,3
15010,7898,12/28/2025,2.3,9
15011,34151,12/22/2025,9.2,0
15012,25944,12/2/2025,4.4,25
15013,32206,1/1/2026,3.7,8
15014,5007,1/2/2026,4.3,9
15015,21882,12/15/2025,9.5,8
15016,1804,11/27/2025,8.2,3
15017,5763,12/14/2025,1.1,6
15018,1869,1/8/2026,8.3,23
15019,19645,11/15/2025,3.2,10
15020,2191,11/27/2025,7.3,1
15021,48501,12/2/2025,1.5,16
15022,45865,1/2/2026,9.8,11
15023,37105,11/19/2025,4.2,14
15024,17699,11/19/2025,2.7,21
15025,9316,12/30/2025,3.9,20
15026,41519,12/14/2025,8.3,20
15027,25588,1/11/2026,4.7,3
15028,36131,12/17/2025,3.5,21
15029,31713,1/5/2026,1.3,18
15030,26864,11/21/2025,8.1,20
15031,14836,1/9/2026,5.7,15
15032,25528,1/11/2026,7.8,19
15033,11603,12/30/2025,9.2,17
15034,11763,11/17/2025,7.8,20
15035,41176,11/30/2025,4.9,15
15036,39569,11/22/2025,3.7,3
15037,15574,12/1/2025,2.6,1
15038,21486,11/25/2025,4,5
15039,46146,12/22/2025,5.7,6
15040,40003,1/8/2026,2.5,2
15041,47324,11/21/2025,4.1,5
15042,7592,12/3/2025,1.7,4
15043,23568,12/14/2025,5,25
15044,37860,11/27/2025,2.2,21
15045,18369,11/26/2025,10.6,12
15046,46071,1/11/2026,9.9,4
15047,43438,1/10/2026,7.1,20
15048,26343,1/7/2026,5,24
15049,24103,1/10/2026,10.9,23
15050,39591,11/25/2025,8.8,15
15051,33042,12/21/2025,7.8,14
15052,13474,11/24/2025,10.8,6
15053,47813,11/18/2025,7.6,13
15054,26707,12/26/2025,9.5,24
15055,49256,11/21/2025,2.6,2
15056,11880,11/30/2025,4.2,19
15057,13352,11/15/2025,5.7,17
15058,25920,12/8/2025,10.5,3
15059,31121,11/24/2025,8.6,20
15060,6397,12/31/2025,3.9,21
15061,31849,1/11/2026,1.3,1
15062,6597,12/31/2025,2.5,10
15063,28464,11/20/2025,2.4,5
15064,47576,12/26/2025,5.1,21
15065,39009,1/3/2026,1.7,17
15066,31920,12/18/2025,6.9,7
15067,10608,1/8/2026,1,2
15068,10642,12/24/2025,2.4,20
15069,47411,12/13/2025,2.5,22
15070,11299,1/2/2026,1.9,23
15071,18998,12/2/2025,7.2,11
15072,14952,1/3/2026,8.7,13
15073,42474,11/30/2025,3.5,24
15074,30946,11/30/2025,2.5,1
15075,38980,12/27/2025,4.4,22
15076,18598,11/20/2025,7,3
15077,31743,12/11/2025,1,18
15078,1702,1/7/2026,1.7,9
15079,28885,12/30/2025,4.2,24
15080,36434,11/25/2025,6.6,13
15081,14570,12/27/2025,1.4,12
15082,22594,12/9/2025,2.3,6
15083,9083,12/6/2025,10.4,0
15084,27504,1/1/2026,2.6,0
15085,23324,1/13/2026,7.5,20
15086,7143,12/18/2025,2.3,16
15087,29733,11/29/2025,4.9,25
15088,9638,12/11/2025,4.9,9
15089,47839,1/2/2026,4.5,23
15090,6921,12/27/2025,4.8,7
15091,3582,1/3/2026,10.6,24
15092,34786,11/27/2025,10.9,21
15093,41993,11/21/2025,4.2,23
15094,43531,11/21/2025,5,22
15095,9367,12/19/2025,8.7,22
15096,48579,12/31/2025,4.1,11
15097,25002,12/13/2025,7.4,17
15098,25817,12/12/2025,6.1,18
15099,42093,12/27/2025,9.4,2
15100,11528,12/22/2025,7.8,13
15101,30324,12/11/2025,9.2,16
15102,33864,11/21/2025,8.9,18
15103,8827,1/10/2026,6.1,3
15104,27335,1/5/2026,4.5,11
15105,21895,12/16/2025,5.5,6
15106,45145,12/24/2025,8.8,16
15107,42463,11/30/2025,7.3,3
15108,5822,1/5/2026,6.2,0
15109,40832,1/9/2026,9.8,14
15110,11031,11/30/2025,6.7,16
15111,31413,11/28/2025,9.9,15
15112,34158,11/17/2025,7,8
15113,15714,11/23/2025,7.3,25
15114,13797,11/27/2025,3.7,6
15115,40130,11/25/2025,4.8,15
15116,40266,11/28/2025,7.4,13
15117,16078,11/26/2025,5.5,19
15118,45272,11/21/2025,6.8,6
15119,23973,12/31/2025,4.1,24
15120,6542,12/29/2025,6.1,17
15121,1870,12/4/2025,3.7,11
15122,48279,12/31/2025,3.4,0
15123,22017,12/26/2025,7.3,16
15124,30366,12/28/2025,5.7,13
15125,21239,1/9/2026,2.9,18
15126,1181,11/21/2025,3.9,22
15127,43134,12/18/2025,3.3,21
15128,30270,12/15/2025,9.3,9
15129,35296,12/10/2025,8.4,12
15130,3975,12/17/2025,10.1,24
15131,43893,11/21/2025,4.4,19
15132,13089,12/31/2025,5.6,2
15133,1225,1/11/2026,5.5,1
15134,41638,11/22/2025,10.8,13
15135,31662,12/2/2025,6.5,7
15136,47922,11/22/2025,3,2
15137,24508,11/15/2025,4.5,8
15138,6722,1/13/2026,3.2,6
15139,12660,12/23/2025,1.2,4
15140,37340,12/16/2025,9.7,19
15141,46895,12/11/2025,6.2,2
15142,8551,12/1/2025,7.4,25
15143,42656,12/26/2025,4.9,23
15144,34881,12/1/2025,6.7,16
15145,19255,12/16/2025,5.9,18
15146,30810,11/26/2025,2.2,15
15147,27504,11/23/2025,9.6,7
15148,30617,12/14/2025,2,19
15149,17463,11/19/2025,2.4,8
15150,22785,1/5/2026,6.3,22
15151,11772,12/26/2025,2.2,12
15152,13318,12/6/2025,9.3,10
15153,45066,11/24/2025,3.1,1
15154,22068,12/25/2025,6.5,3
15155,36358,11/22/2025,10.1,13
15156,18584,12/27/2025,1.6,24
15157,28649,11/30/2025,4.5,3
15158,8174,12/18/2025,4,17
15159,40156,1/3/2026,9.7,18
15160,37186,11/24/2025,3.7,12
15161,522,11/29/2025,8,0
15162,27143,12/10/2025,3,3
15163,26614,11/22/2025,10,14
15164,36853,1/13/2026,3.7,11
15165,28648,12/23/2025,2.6,10
15166,6990,12/11/2025,3.6,8
15167,13304,12/20/2025,2.6,14
15168,43711,11/15/2025,10.1,23
15169,45569,1/13/2026,2.7,1
15170,2624,1/2/2026,6.8,15
15171,31548,12/11/2025,2,7
15172,36701,11/14/2025,9.2,10
15173,46495,12/13/2025,9.3,23
