ride_id,rider_id,rider_name,rider_city,rider_rating,signup_date,driver_id,driver_name,driver_city,driver_rating,ride_city,ride_status,request_time,start_time,end_time,waiting_time_min,ride_duration_min,distance_km,fare_amount,payment_method,payment_time,is_paid,fare_per_km,ride_date
RID9133,R1033,Rider_1033,Mumbai,3.8,2024-04-22,D4595,Driver_4595,Bangalore,4.2,Bangalore,COMPLETED,2025-05-28 16:54:56,2025-05-28 17:04:05,2025-05-28 17:29:59,9.15,25.9,8.96,179.2,CARD,2025-05-28 17:29:59,True,20.0,2025-05-28
RID26233,R737,Rider_737,Hyderabad,4.1,2022-03-27,D1531,Driver_1531,Chennai,4.5,Chennai,COMPLETED,2024-12-04 15:37:46,2024-12-04 15:49:24,2024-12-04 16:10:54,11.63,21.5,2.61,41.76,UPI,2024-12-04 16:10:54,True,16.0,2024-12-04
RID4067,R4756,Rider_4756,Bangalore,3.9,2025-09-12,D365,Driver_365,Bangalore,4.2,Bangalore,COMPLETED,2024-03-19 09:37:27,2024-03-19 09:47:14,2024-03-19 10:10:14,9.78,23.0,8.68,173.6,UPI,2024-03-19 10:10:14,True,20.0,2024-03-19
RID15811,R7436,Rider_7436,Bangalore,3.6,2025-08-04,D4225,Driver_4225,Bangalore,4.4,Bangalore,COMPLETED,2026-01-08 07:22:38,2026-01-08 07:33:11,2026-01-08 07:50:03,10.55,16.87,6.24,106.08,CASH,2026-01-08 07:50:02,True,17.0,2026-01-08
RID21061,R3619,Rider_3619,Chennai,4.3,2024-12-24,D4036,Driver_4036,Delhi,3.9,Delhi,COMPLETED,2023-11-20 14:26:02,2023-11-20 14:46:47,2023-11-20 15:13:51,20.75,27.07,3.01,30.1,UPI,2023-11-20 15:13:51,True,10.0,2023-11-20
RID17278,R8082,Rider_8082,Chennai,4.4,2024-04-12,D2761,Driver_2761,Chennai,4.4,Chennai,COMPLETED,2024-09-14 12:50:44,2024-09-14 13:00:46,2024-09-14 13:12:46,10.03,12.0,2.92,46.72,CASH,2024-09-14 13:12:45,True,16.0,2024-09-14
RID13337,R2205,Rider_2205,Bangalore,3.7,2024-08-06,D2072,Driver_2072,Chennai,4.2,Chennai,COMPLETED,2023-11-03 02:18:51,2023-11-03 02:29:15,2023-11-03 02:43:12,10.4,13.95,11.11,177.76,CARD,2023-11-03 02:43:12,True,16.0,2023-11-03
RID21399,R5521,Rider_5521,Chennai,3.7,2025-03-14,D86,Driver_86,Hyderabad,3.8,Hyderabad,COMPLETED,2023-06-07 10:34:26,2023-06-07 10:49:11,2023-06-07 11:04:43,14.75,15.53,10.35,119.02,CARD,2023-06-07 11:04:43,True,11.5,2023-06-07
RID17979,R3292,Rider_3292,Bangalore,4.3,2023-12-24,D3514,Driver_3514,Chennai,3.9,Chennai,COMPLETED,2024-12-11 01:06:47,2024-12-11 01:20:21,2024-12-11 01:36:05,13.57,15.73,11.0,143.0,CARD,2024-12-11 01:36:04,True,13.0,2024-12-11
RID13852,R632,Rider_632,Mumbai,3.8,2023-04-30,D4156,Driver_4156,Chennai,4.7,Chennai,COMPLETED,2024-02-02 05:22:48,2024-02-02 05:34:08,2024-02-02 06:03:49,11.33,29.68,7.03,112.48,CARD,2024-02-02 06:03:48,True,16.0,2024-02-02
RID19180,R6111,Rider_6111,Mumbai,3.9,2024-12-05,D4008,Driver_4008,Mumbai,4.4,Mumbai,COMPLETED,2025-02-26 01:47:01,2025-02-26 02:01:50,2025-02-26 02:19:32,14.82,17.7,9.64,144.6,CASH,2025-02-26 02:19:31,True,15.0,2025-02-26
RID7679,R3463,Rider_3463,Chennai,4.7,2022-06-30,D3031,Driver_3031,Mumbai,3.8,Mumbai,COMPLETED,2023-11-12 15:45:41,2023-11-12 16:02:17,2023-11-12 16:13:36,16.6,11.32,13.32,159.84,CARD,2023-11-12 16:13:35,True,12.0,2023-11-12
RID9120,R9266,Rider_9266,Hyderabad,4.6,2024-01-12,D302,Driver_302,Delhi,3.8,Delhi,COMPLETED,2025-06-12 00:56:30,2025-06-12 01:17:54,2025-06-12 01:37:58,21.4,20.07,4.89,48.9,CASH,2025-06-12 01:37:58,True,10.0,2025-06-12
RID22359,R3286,Rider_3286,Mumbai,4.5,2024-02-03,D3161,Driver_3161,Hyderabad,3.9,Hyderabad,COMPLETED,2025-06-15 12:45:31,2025-06-15 12:58:47,2025-06-15 13:16:03,13.27,17.27,6.85,78.77,UPI,2025-06-15 13:16:03,True,11.5,2025-06-15
RID18225,R2401,Rider_2401,Chennai,4.2,2025-12-01,D1110,Driver_1110,Chennai,4.1,Chennai,COMPLETED,2023-01-23 00:10:31,2023-01-23 00:21:58,2023-01-23 00:47:13,11.45,25.25,10.31,164.96,CARD,2023-01-23 00:47:12,True,16.0,2023-01-23
RID23546,R868,Rider_868,Hyderabad,3.8,2025-09-09,D1751,Driver_1751,Bangalore,4.8,Bangalore,COMPLETED,2024-11-22 07:08:34,2024-11-22 07:15:34,2024-11-22 07:41:23,7.0,25.82,6.21,124.2,CASH,2024-11-22 07:41:22,True,20.0,2024-11-22
RID25607,R8597,Rider_8597,Mumbai,4.1,2025-11-07,D2036,Driver_2036,Delhi,3.2,Delhi,COMPLETED,2024-12-27 13:13:15,2024-12-27 13:35:49,2024-12-27 13:46:29,22.57,10.67,6.83,68.3,UPI,2024-12-27 13:46:29,True,10.0,2024-12-27
RID29522,R7424,Rider_7424,Chennai,4.4,2025-04-03,D4282,Driver_4282,Bangalore,4.4,Bangalore,COMPLETED,2025-01-15 06:59:51,2025-01-15 07:11:07,2025-01-15 07:24:27,11.27,13.33,13.56,230.52,CARD,2025-01-15 07:24:27,True,17.0,2025-01-15
RID4288,R4339,Rider_4339,Bangalore,3.9,2023-01-06,D1287,Driver_1287,Delhi,3.5,Delhi,COMPLETED,2025-02-05 11:53:20,2025-02-05 12:15:12,2025-02-05 12:34:22,21.87,19.17,4.0,40.0,CARD,2025-02-05 12:34:22,True,10.0,2025-02-05
RID22395,R6354,Rider_6354,Chennai,3.7,2023-08-27,D223,Driver_223,Chennai,4.6,Chennai,COMPLETED,2023-09-20 23:42:18,2023-09-20 23:51:48,2023-09-21 00:13:28,9.5,21.67,8.7,165.3,CASH,2023-09-21 00:13:27,True,19.0,2023-09-20
RID26527,R1199,Rider_1199,Chennai,3.7,2025-06-06,D3433,Driver_3433,Hyderabad,4.5,Hyderabad,COMPLETED,2025-06-19 23:10:25,2025-06-19 23:23:32,2025-06-19 23:36:02,13.12,12.5,8.07,117.02,CASH,2025-06-19 23:36:02,True,14.5,2025-06-19
RID29267,R1326,Rider_1326,Chennai,4.5,2025-06-16,D3506,Driver_3506,Delhi,3.7,Delhi,COMPLETED,2023-02-05 00:00:23,2023-02-05 00:21:13,2023-02-05 00:38:57,20.83,17.73,3.27,32.7,UPI,2023-02-05 00:38:56,True,10.0,2023-02-05
RID31707,R5036,Rider_5036,Chennai,4.2,2023-11-14,D3458,Driver_3458,Hyderabad,4.5,Hyderabad,COMPLETED,2023-10-02 11:05:48,2023-10-02 11:18:04,2023-10-02 11:31:58,12.27,13.9,13.09,189.81,CARD,2023-10-02 11:31:58,True,14.5,2023-10-02
RID14248,R1284,Rider_1284,Bangalore,4.7,2024-11-07,D3667,Driver_3667,Bangalore,4.6,Bangalore,COMPLETED,2024-07-21 07:56:47,2024-07-21 08:04:53,2024-07-21 08:17:34,8.1,12.68,6.94,138.8,UPI,2024-07-21 08:17:33,True,20.0,2024-07-21
RID1785,R1092,Rider_1092,Bangalore,4.6,2023-08-15,D2341,Driver_2341,Mumbai,4.3,Mumbai,COMPLETED,2023-04-24 21:18:04,2023-04-24 21:30:23,2023-04-24 21:53:22,12.32,22.98,11.21,168.15,UPI,2023-04-24 21:53:21,True,15.0,2023-04-24
RID10384,R7833,Rider_7833,Bangalore,4.2,2024-04-17,D1653,Driver_1653,Mumbai,3.9,Mumbai,COMPLETED,2023-08-13 03:33:46,2023-08-13 03:48:01,2023-08-13 04:16:45,14.25,28.73,4.34,52.08,CASH,2023-08-13 04:16:44,True,12.0,2023-08-13
RID7760,R2001,Rider_2001,Chennai,4.4,2022-02-27,D4137,Driver_4137,Hyderabad,4.1,Hyderabad,COMPLETED,2023-07-25 04:11:23,2023-07-25 04:23:36,2023-07-25 04:35:50,12.22,12.23,8.83,128.03,CASH,2023-07-25 04:35:49,True,14.5,2023-07-25
RID5121,R7605,Rider_7605,Delhi,4.0,2025-03-28,D4503,Driver_4503,Delhi,3.3,Delhi,COMPLETED,2024-07-22 21:45:23,2024-07-22 22:04:46,2024-07-22 22:34:35,19.38,29.82,5.23,52.3,CASH,2024-07-22 22:34:34,True,10.0,2024-07-22
RID24815,R8692,Rider_8692,Bangalore,3.9,2024-10-25,D2170,Driver_2170,Hyderabad,4.3,Hyderabad,COMPLETED,2024-03-14 09:32:14,2024-03-14 09:47:05,2024-03-14 10:11:10,14.85,24.08,7.13,103.39,UPI,2024-03-14 10:11:10,True,14.5,2024-03-14
RID10170,R6542,Rider_6542,Delhi,4.3,2024-10-13,D4560,Driver_4560,Delhi,3.4,Delhi,COMPLETED,2025-09-29 01:53:08,2025-09-29 02:13:34,2025-09-29 02:24:54,20.43,11.33,5.89,58.9,UPI,2025-09-29 02:24:53,True,10.0,2025-09-29
RID4607,R1081,Rider_1081,Hyderabad,3.7,2025-04-27,D734,Driver_734,Bangalore,4.9,Bangalore,COMPLETED,2024-01-13 15:25:27,2024-01-13 15:34:06,2024-01-13 15:57:35,8.65,23.48,3.13,62.6,UPI,2024-01-13 15:57:34,True,20.0,2024-01-13
RID8557,R4540,Rider_4540,Delhi,3.6,2024-12-14,D439,Driver_439,Mumbai,4.5,Mumbai,COMPLETED,2024-11-19 22:17:15,2024-11-19 22:32:23,2024-11-19 22:57:33,15.13,25.17,6.7,100.5,CASH,2024-11-19 22:57:33,True,15.0,2024-11-19
RID31890,R6119,Rider_6119,Delhi,4.7,2025-01-13,D3806,Driver_3806,Bangalore,4.7,Bangalore,COMPLETED,2024-11-20 05:03:54,2024-11-20 05:12:11,2024-11-20 05:37:57,8.28,25.77,9.77,195.4,UPI,2024-11-20 05:37:57,True,20.0,2024-11-20
RID16919,R1910,Rider_1910,Bangalore,4.2,2024-08-30,D3539,Driver_3539,Mumbai,4.5,Mumbai,COMPLETED,2023-09-24 06:47:30,2023-09-24 07:01:49,2023-09-24 07:15:44,14.32,13.92,5.04,75.6,UPI,2023-09-24 07:15:43,True,15.0,2023-09-24
RID9445,R854,Rider_854,Chennai,3.7,2023-10-19,D991,Driver_991,Chennai,4.2,Chennai,COMPLETED,2024-11-02 12:04:12,2024-11-02 12:16:33,2024-11-02 12:27:42,12.35,11.15,8.03,128.48,UPI,2024-11-02 12:27:41,True,16.0,2024-11-02
RID8695,R2473,Rider_2473,Mumbai,4.7,2025-01-08,D4814,Driver_4814,Delhi,3.4,Delhi,COMPLETED,2025-03-21 21:44:29,2025-03-21 22:05:26,2025-03-21 22:26:26,20.95,21.0,7.01,70.1,CARD,2025-03-21 22:26:25,True,10.0,2025-03-21
RID19092,R9874,Rider_9874,Chennai,4.4,2023-03-11,D233,Driver_233,Hyderabad,4.2,Hyderabad,COMPLETED,2025-01-23 02:03:26,2025-01-23 02:16:19,2025-01-23 02:30:04,12.88,13.75,10.88,157.76,UPI,2025-01-23 02:30:03,True,14.5,2025-01-23
RID3512,R9467,Rider_9467,Bangalore,3.6,2024-10-18,D3721,Driver_3721,Delhi,4.1,Delhi,COMPLETED,2023-12-26 02:53:16,2023-12-26 03:12:43,2023-12-26 03:24:58,19.45,12.25,6.44,83.72,UPI,2023-12-26 03:24:57,True,13.0,2023-12-26
RID29822,R2190,Rider_2190,Hyderabad,4.6,2023-10-07,D3335,Driver_3335,Chennai,4.8,Chennai,COMPLETED,2025-05-26 04:25:07,2025-05-26 04:33:48,2025-05-26 05:03:21,8.68,29.55,6.24,118.56,UPI,2025-05-26 05:03:20,True,19.0,2025-05-26
RID13838,R3178,Rider_3178,Chennai,4.7,2026-01-18,D1193,Driver_1193,Mumbai,4.4,Mumbai,COMPLETED,2025-04-18 00:21:12,2025-04-18 00:34:17,2025-04-18 00:44:26,13.08,10.15,8.93,133.95,UPI,2025-04-18 00:44:26,True,15.0,2025-04-18
RID6557,R6089,Rider_6089,Chennai,4.3,2026-01-06,D1082,Driver_1082,Delhi,3.5,Delhi,COMPLETED,2023-09-01 20:12:07,2023-09-01 20:33:39,2023-09-01 20:58:38,21.53,24.98,9.97,99.7,CARD,2023-09-01 20:58:37,True,10.0,2023-09-01
RID9755,R1756,Rider_1756,Bangalore,3.9,2025-12-04,D794,Driver_794,Delhi,3.5,Delhi,COMPLETED,2023-08-08 18:49:15,2023-08-08 19:09:28,2023-08-08 19:22:25,20.22,12.95,7.28,72.8,CARD,2023-08-08 19:22:24,True,10.0,2023-08-08
RID1757,R6740,Rider_6740,Delhi,3.7,2023-06-14,D4211,Driver_4211,Mumbai,4.5,Mumbai,COMPLETED,2023-08-09 20:55:43,2023-08-09 21:07:30,2023-08-09 21:23:08,11.78,15.63,9.25,138.75,UPI,2023-08-09 21:23:07,True,15.0,2023-08-09
RID12801,R426,Rider_426,Delhi,3.9,2024-09-03,D3330,Driver_3330,Hyderabad,3.9,Hyderabad,COMPLETED,2023-01-18 15:04:16,2023-01-18 15:19:58,2023-01-18 15:34:18,15.7,14.33,7.21,82.92,UPI,2023-01-18 15:34:17,True,11.5,2023-01-18
RID29851,R1551,Rider_1551,Bangalore,4.2,2024-08-05,D423,Driver_423,Mumbai,3.8,Mumbai,COMPLETED,2023-09-29 05:06:49,2023-09-29 05:21:40,2023-09-29 05:44:56,14.85,23.27,8.33,99.96,CARD,2023-09-29 05:44:55,True,12.0,2023-09-29
RID22220,R5625,Rider_5625,Chennai,4.0,2025-09-05,D1054,Driver_1054,Chennai,4.6,Chennai,COMPLETED,2023-02-04 13:38:19,2023-02-04 13:49:18,2023-02-04 14:09:57,10.98,20.65,13.01,208.16,CARD,2023-02-04 14:09:56,True,16.0,2023-02-04
RID14579,R4556,Rider_4556,Chennai,4.6,2023-11-01,D1539,Driver_1539,Chennai,4.9,Chennai,COMPLETED,2023-10-03 17:58:52,2023-10-03 18:09:53,2023-10-03 18:39:27,11.02,29.57,12.54,200.64,CARD,2023-10-03 18:39:27,True,16.0,2023-10-03
RID23886,R4989,Rider_4989,Chennai,4.7,2022-01-15,D3896,Driver_3896,Bangalore,4.3,Bangalore,COMPLETED,2023-07-02 19:45:19,2023-07-02 19:54:51,2023-07-02 20:16:54,9.53,22.05,8.74,174.8,UPI,2023-07-02 20:16:54,True,20.0,2023-07-02
RID21487,R7099,Rider_7099,Mumbai,3.6,2025-02-21,D4843,Driver_4843,Mumbai,4.5,Mumbai,COMPLETED,2025-02-25 11:41:06,2025-02-25 11:52:57,2025-02-25 12:15:09,11.85,22.2,3.94,59.1,UPI,2025-02-25 12:15:08,True,15.0,2025-02-25
RID28010,R549,Rider_549,Hyderabad,4.1,2023-10-09,D4002,Driver_4002,Delhi,3.4,Delhi,COMPLETED,2023-03-03 15:56:47,2023-03-03 16:18:04,2023-03-03 16:31:58,21.28,13.9,12.32,123.2,CASH,2023-03-03 16:31:58,True,10.0,2023-03-03
RID15673,R6667,Rider_6667,Mumbai,3.6,2023-12-22,D4666,Driver_4666,Chennai,4.7,Chennai,COMPLETED,2025-03-04 23:00:47,2025-03-04 23:11:14,2025-03-04 23:37:45,10.45,26.52,12.09,193.44,CARD,2025-03-04 23:37:44,True,16.0,2025-03-04
RID19036,R5999,Rider_5999,Delhi,3.9,2025-09-06,D4694,Driver_4694,Delhi,4.0,Delhi,COMPLETED,2025-01-14 11:47:25,2025-01-14 12:04:51,2025-01-14 12:27:52,17.43,23.02,8.9,89.0,CASH,2025-01-14 12:27:52,True,10.0,2025-01-14
RID16342,R7257,Rider_7257,Delhi,4.7,2024-01-06,D718,Driver_718,Hyderabad,3.9,Hyderabad,COMPLETED,2025-12-18 20:38:04,2025-12-18 20:53:13,2025-12-18 21:12:29,15.15,19.27,10.51,120.86,CASH,2025-12-18 21:12:28,True,11.5,2025-12-18
RID8366,R538,Rider_538,Hyderabad,3.9,2023-08-12,D1482,Driver_1482,Mumbai,3.8,Mumbai,COMPLETED,2024-09-10 12:39:06,2024-09-10 12:52:43,2024-09-10 13:18:34,13.62,25.85,11.88,142.56,UPI,2024-09-10 13:18:33,True,12.0,2024-09-10
RID30973,R9732,Rider_9732,Bangalore,4.0,2023-05-17,D84,Driver_84,Chennai,4.4,Chennai,COMPLETED,2023-11-04 10:38:08,2023-11-04 10:49:33,2023-11-04 11:02:09,11.42,12.6,3.73,59.68,UPI,2023-11-04 11:02:09,True,16.0,2023-11-04
RID4065,R2827,Rider_2827,Hyderabad,4.0,2023-02-03,D3027,Driver_3027,Chennai,4.3,Chennai,COMPLETED,2024-11-07 06:35:41,2024-11-07 06:46:50,2024-11-07 07:04:08,11.15,17.3,9.24,147.84,CASH,2024-11-07 07:04:07,True,16.0,2024-11-07
RID23166,R8494,Rider_8494,Chennai,4.7,2024-12-15,D2219,Driver_2219,Mumbai,4.2,Mumbai,COMPLETED,2024-06-04 19:55:37,2024-06-04 20:09:14,2024-06-04 20:37:26,13.62,28.2,6.15,92.25,UPI,2024-06-04 20:37:25,True,15.0,2024-06-04
RID14241,R4170,Rider_4170,Chennai,4.4,2022-11-20,D4757,Driver_4757,Hyderabad,3.7,Hyderabad,COMPLETED,2025-07-10 16:06:02,2025-07-10 16:20:12,2025-07-10 16:49:31,14.17,29.32,11.18,128.57,UPI,2025-07-10 16:49:31,True,11.5,2025-07-10
RID7600,R1758,Rider_1758,Mumbai,4.5,2024-10-04,D4716,Driver_4716,Delhi,4.0,Delhi,COMPLETED,2023-06-18 20:42:51,2023-06-18 20:59:57,2023-06-18 21:12:32,17.1,12.58,12.97,129.7,CASH,2023-06-18 21:12:31,True,10.0,2023-06-18
RID7087,R1309,Rider_1309,Hyderabad,3.9,2023-06-24,D3667,Driver_3667,Bangalore,4.6,Bangalore,COMPLETED,2023-03-05 18:29:53,2023-03-05 18:39:42,2023-03-05 18:54:27,9.82,14.75,9.12,182.4,CARD,2023-03-05 18:54:26,True,20.0,2023-03-05
RID5173,R3421,Rider_3421,Delhi,4.3,2025-05-04,D4042,Driver_4042,Mumbai,3.7,Mumbai,COMPLETED,2023-02-18 22:56:44,2023-02-18 23:12:48,2023-02-18 23:28:34,16.07,15.77,9.69,116.28,UPI,2023-02-18 23:28:33,True,12.0,2023-02-18
RID27700,R1956,Rider_1956,Hyderabad,4.0,2023-06-04,D4013,Driver_4013,Delhi,3.5,Delhi,COMPLETED,2025-07-25 04:28:44,2025-07-25 04:47:39,2025-07-25 05:16:10,18.92,28.52,13.86,138.6,CASH,2025-07-25 05:16:10,True,10.0,2025-07-25
RID13055,R4234,Rider_4234,Chennai,3.7,2023-10-09,D2770,Driver_2770,Chennai,4.5,Chennai,COMPLETED,2025-09-26 05:14:21,2025-09-26 05:23:00,2025-09-26 05:51:23,8.65,28.38,12.92,245.48,UPI,2025-09-26 05:51:23,True,19.0,2025-09-26
RID30599,R8306,Rider_8306,Mumbai,4.6,2024-08-09,D43,Driver_43,Bangalore,4.3,Bangalore,COMPLETED,2023-10-02 05:42:16,2023-10-02 05:51:11,2023-10-02 06:06:52,8.92,15.68,8.24,164.8,UPI,2023-10-02 06:06:51,True,20.0,2023-10-02
RID23262,R1514,Rider_1514,Chennai,4.1,2022-03-04,D2214,Driver_2214,Bangalore,4.6,Bangalore,COMPLETED,2025-01-01 18:59:21,2025-01-01 19:08:24,2025-01-01 19:23:41,9.05,15.28,10.75,215.0,CARD,2025-01-01 19:23:41,True,20.0,2025-01-01
RID3034,R5878,Rider_5878,Mumbai,4.3,2025-05-31,D2153,Driver_2153,Mumbai,4.3,Mumbai,COMPLETED,2023-06-06 11:52:49,2023-06-06 12:06:27,2023-06-06 12:27:58,13.63,21.52,10.31,154.65,CASH,2023-06-06 12:27:58,True,15.0,2023-06-06
RID28772,R8324,Rider_8324,Bangalore,4.0,2023-02-19,D4074,Driver_4074,Delhi,3.3,Delhi,COMPLETED,2025-01-09 22:53:57,2025-01-09 23:14:58,2025-01-09 23:26:18,21.02,11.33,4.95,49.5,UPI,2025-01-09 23:26:17,True,10.0,2025-01-09
RID8983,R430,Rider_430,Mumbai,4.6,2025-12-20,D2288,Driver_2288,Chennai,4.5,Chennai,COMPLETED,2023-07-04 20:55:58,2023-07-04 21:05:48,2023-07-04 21:26:04,9.83,20.27,12.75,242.25,CARD,2023-07-04 21:26:03,True,19.0,2023-07-04
RID16988,R8300,Rider_8300,Chennai,4.2,2022-01-28,D1598,Driver_1598,Mumbai,3.9,Mumbai,COMPLETED,2024-01-24 17:14:30,2024-01-24 17:30:30,2024-01-24 17:43:14,16.0,12.73,11.14,133.68,CASH,2024-01-24 17:43:13,True,12.0,2024-01-24
RID6204,R5338,Rider_5338,Mumbai,4.4,2023-08-13,D1354,Driver_1354,Hyderabad,4.4,Hyderabad,COMPLETED,2024-02-19 03:24:45,2024-02-19 03:38:52,2024-02-19 04:04:23,14.12,25.52,8.43,122.23,UPI,2024-02-19 04:04:22,True,14.5,2024-02-19
RID18631,R4771,Rider_4771,Chennai,3.6,2023-10-28,D1296,Driver_1296,Hyderabad,4.2,Hyderabad,COMPLETED,2025-01-30 12:43:29,2025-01-30 12:56:33,2025-01-30 13:22:14,13.07,25.68,4.79,69.45,CASH,2025-01-30 13:22:14,True,14.5,2025-01-30
RID30849,R6857,Rider_6857,Mumbai,4.2,2022-08-21,D2909,Driver_2909,Delhi,3.4,Delhi,COMPLETED,2025-12-19 21:17:43,2025-12-19 21:39:06,2025-12-19 22:05:46,21.38,26.67,13.8,138.0,UPI,2025-12-19 22:05:46,True,10.0,2025-12-19
RID24613,R483,Rider_483,Bangalore,3.6,2025-01-17,D2677,Driver_2677,Mumbai,4.3,Mumbai,COMPLETED,2023-09-20 07:28:04,2023-09-20 07:42:29,2023-09-20 07:52:32,14.42,10.05,2.55,38.25,CASH,2023-09-20 07:52:32,True,15.0,2023-09-20
RID7738,R1448,Rider_1448,Chennai,4.4,2025-09-09,D980,Driver_980,Delhi,3.7,Delhi,COMPLETED,2025-01-20 04:11:44,2025-01-20 04:30:51,2025-01-20 04:42:26,19.12,11.58,8.82,88.2,CASH,2025-01-20 04:42:25,True,10.0,2025-01-20
RID18240,R8206,Rider_8206,Mumbai,3.7,2022-01-28,D4771,Driver_4771,Delhi,3.5,Delhi,COMPLETED,2025-09-09 00:45:12,2025-09-09 01:05:13,2025-09-09 01:19:32,20.02,14.32,3.67,36.7,CARD,2025-09-09 01:19:32,True,10.0,2025-09-09
RID21337,R4354,Rider_4354,Delhi,4.0,2025-11-12,D4192,Driver_4192,Mumbai,4.1,Mumbai,COMPLETED,2025-05-04 08:19:07,2025-05-04 08:34:20,2025-05-04 08:44:41,15.22,10.35,4.11,61.65,CARD,2025-05-04 08:44:40,True,15.0,2025-05-04
RID9826,R3696,Rider_3696,Hyderabad,4.6,2025-08-03,D2900,Driver_2900,Chennai,4.3,Chennai,COMPLETED,2024-02-19 14:27:31,2024-02-19 14:37:29,2024-02-19 15:03:16,9.97,25.78,2.88,54.72,CARD,2024-02-19 15:03:16,True,19.0,2024-02-19
RID13971,R4662,Rider_4662,Hyderabad,4.2,2025-04-25,D3313,Driver_3313,Hyderabad,3.6,Hyderabad,COMPLETED,2024-08-23 05:32:07,2024-08-23 05:48:22,2024-08-23 06:01:01,16.25,12.65,11.0,126.5,UPI,2024-08-23 06:01:01,True,11.5,2024-08-23
RID23125,R5518,Rider_5518,Hyderabad,3.8,2024-08-16,D2673,Driver_2673,Hyderabad,4.4,Hyderabad,COMPLETED,2024-02-09 19:14:26,2024-02-09 19:28:15,2024-02-09 19:58:12,13.82,29.95,6.45,93.53,UPI,2024-02-09 19:58:11,True,14.5,2024-02-09
RID17273,R6155,Rider_6155,Chennai,3.9,2024-04-26,D4657,Driver_4657,Chennai,4.6,Chennai,COMPLETED,2024-08-09 21:38:33,2024-08-09 21:47:49,2024-08-09 21:58:57,9.27,11.13,6.9,131.1,UPI,2024-08-09 21:58:56,True,19.0,2024-08-09
RID33014,R1986,Rider_1986,Chennai,4.5,2022-12-09,D4329,Driver_4329,Chennai,4.3,Chennai,COMPLETED,2024-11-22 16:48:29,2024-11-22 17:01:25,2024-11-22 17:16:57,12.93,15.53,2.91,46.56,CARD,2024-11-22 17:16:56,True,16.0,2024-11-22
RID26479,R2078,Rider_2078,Chennai,4.5,2023-11-03,D3405,Driver_3405,Chennai,4.0,Chennai,COMPLETED,2024-05-08 12:11:03,2024-05-08 12:23:39,2024-05-08 12:45:26,12.6,21.78,8.33,108.29,CARD,2024-05-08 12:45:25,True,13.0,2024-05-08
RID28244,R204,Rider_204,Hyderabad,3.8,2024-12-12,D801,Driver_801,Bangalore,4.1,Bangalore,COMPLETED,2025-12-11 09:45:20,2025-12-11 09:57:10,2025-12-11 10:09:09,11.83,11.98,7.89,134.13,CASH,2025-12-11 10:09:08,True,17.0,2025-12-11
RID28082,R3406,Rider_3406,Delhi,4.1,2025-09-03,D4662,Driver_4662,Delhi,3.3,Delhi,COMPLETED,2024-01-05 07:13:09,2024-01-05 07:35:58,2024-01-05 07:51:22,22.82,15.4,10.79,107.9,CASH,2024-01-05 07:51:22,True,10.0,2024-01-05
RID24806,R9967,Rider_9967,Hyderabad,4.8,2024-10-19,D3691,Driver_3691,Bangalore,4.8,Bangalore,COMPLETED,2023-06-27 09:53:44,2023-06-27 10:03:08,2023-06-27 10:22:24,9.4,19.27,12.28,245.6,CASH,2023-06-27 10:22:23,True,20.0,2023-06-27
RID18170,R2611,Rider_2611,Delhi,4.5,2025-06-09,D50,Driver_50,Delhi,3.6,Delhi,COMPLETED,2023-03-05 01:39:18,2023-03-05 01:57:52,2023-03-05 02:19:41,18.57,21.82,2.35,23.5,UPI,2023-03-05 02:19:41,True,10.0,2023-03-05
RID12363,R7011,Rider_7011,Mumbai,4.3,2024-10-20,D3334,Driver_3334,Bangalore,4.7,Bangalore,COMPLETED,2024-11-13 09:15:54,2024-11-13 09:24:08,2024-11-13 09:42:11,8.23,18.05,11.06,221.2,CARD,2024-11-13 09:42:11,True,20.0,2024-11-13
RID6240,R7389,Rider_7389,Delhi,4.8,2025-02-08,D492,Driver_492,Bangalore,4.8,Bangalore,COMPLETED,2024-10-15 23:24:12,2024-10-15 23:33:28,2024-10-15 23:45:04,9.27,11.6,4.71,94.2,CASH,2024-10-15 23:45:04,True,20.0,2024-10-15
RID24383,R3329,Rider_3329,Chennai,4.3,2023-08-13,D3652,Driver_3652,Chennai,4.7,Chennai,COMPLETED,2025-01-18 14:02:44,2025-01-18 14:12:32,2025-01-18 14:27:25,9.8,14.88,4.85,92.15,CASH,2025-01-18 14:27:24,True,19.0,2025-01-18
RID17105,R2871,Rider_2871,Bangalore,3.7,2022-11-22,D4722,Driver_4722,Delhi,3.9,Delhi,COMPLETED,2023-10-15 15:50:59,2023-10-15 16:11:21,2023-10-15 16:41:12,20.37,29.85,12.4,124.0,CARD,2023-10-15 16:41:12,True,10.0,2023-10-15
RID12559,R8392,Rider_8392,Chennai,4.3,2025-12-24,D663,Driver_663,Chennai,4.7,Chennai,COMPLETED,2025-12-01 19:28:27,2025-12-01 19:38:56,2025-12-01 19:52:18,10.48,13.37,4.87,77.92,CASH,2025-12-01 19:52:17,True,16.0,2025-12-01
RID22259,R5825,Rider_5825,Mumbai,4.5,2024-11-26,D4548,Driver_4548,Delhi,3.5,Delhi,COMPLETED,2026-01-03 13:24:41,2026-01-03 13:45:37,2026-01-03 13:59:35,20.93,13.97,8.94,89.4,CASH,2026-01-03 13:59:34,True,10.0,2026-01-03
